Cust_Id,Recency,Frequency,Monetary
28427,140,1,539.99
23484,141,1,539.99
29313,144,1,539.99
23506,146,1,539.99
25508,148,1,539.99
23851,149,1,539.99
19994,150,1,539.99
23706,151,1,539.99
27983,151,1,539.99
23874,152,1,539.99
27896,155,1,539.99
24717,156,1,539.99
27130,156,1,539.99
19889,158,1,539.99
23680,159,1,539.99
24155,159,1,539.99
27906,161,1,539.99
24121,162,1,539.99
19204,167,1,539.99
19769,167,1,539.99
28371,171,1,539.99
24191,172,1,539.99
23359,173,1,539.99
17125,174,1,539.99
23746,182,1,539.99
23167,190,1,539.99
23515,192,1,539.99
19203,194,1,539.99
27689,199,1,539.99
27693,202,1,539.99
23394,204,1,539.99
23365,206,1,539.99
23390,207,1,539.99
23168,210,1,539.99
29182,213,1,539.99
22994,217,1,539.99
19813,219,1,539.99
23900,221,1,539.99
23034,222,1,539.99
23352,226,1,539.99
23073,227,1,539.99
27581,233,1,539.99
29067,236,1,539.99
23903,237,1,539.99
27778,242,1,539.99
27517,244,1,539.99
22862,246,1,539.99
27514,252,1,539.99
22873,253,1,539.99
23264,253,1,539.99
22770,254,1,539.99
18471,256,1,539.99
22872,256,1,539.99
29066,257,1,539.99
23239,260,1,539.99
27121,260,1,539.99
23257,261,1,539.99
22472,267,1,539.99
27512,272,1,539.99
27515,273,1,539.99
23176,275,1,539.99
16021,277,1,539.99
22249,277,1,539.99
19697,278,1,539.99
17518,279,1,539.99
17557,280,1,539.99
23178,283,1,539.99
22615,285,1,539.99
23148,286,1,539.99
19658,288,1,539.99
17672,291,1,539.99
28320,291,1,539.99
26868,293,1,539.99
21830,294,1,539.99
22257,298,1,539.99
17670,299,1,539.99
28317,299,1,539.99
26860,300,1,539.99
28316,303,1,539.99
23179,305,1,539.99
22972,307,1,539.99
23110,309,1,539.99
19163,311,1,539.99
26220,314,1,539.99
26360,315,1,539.99
22900,319,1,539.99
22094,327,1,539.99
22898,333,1,539.99
26842,335,1,539.99
22067,339,1,539.99
22888,339,1,539.99
25656,348,1,539.99
28211,354,1,539.99
22522,355,1,539.99
22066,364,1,539.99
14886,371,1,539.99
25727,376,1,539.99
25739,377,1,539.99
22042,378,1,539.99
21072,382,1,539.99
25747,382,1,539.99
25748,384,1,539.99
21766,386,1,539.99
21747,396,1,539.99
21022,405,1,539.99
22287,406,1,539.99
25646,407,1,539.99
22281,409,1,539.99
21030,414,1,539.99
25616,414,1,539.99
22301,418,1,539.99
22398,429,1,539.99
22262,433,1,539.99
25608,433,1,539.99
22459,435,1,539.99
21439,449,1,539.99
29344,95,1,548.98
24327,96,1,548.98
25591,96,1,548.98
27862,100,1,548.98
24336,103,1,548.98
23896,106,1,548.98
20744,115,1,548.98
24321,115,1,548.98
28132,116,1,548.98
28477,117,1,548.98
23887,118,1,548.98
28135,119,1,548.98
23881,120,1,548.98
24331,120,1,548.98
20090,123,1,548.98
23709,123,1,548.98
22684,124,1,548.98
24873,124,1,548.98
23493,129,1,548.98
25468,132,1,548.98
23828,139,1,548.98
23909,139,1,548.98
19990,140,1,548.98
25486,140,1,548.98
23990,143,1,548.98
29299,145,1,548.98
23860,146,1,548.98
20080,149,1,548.98
23991,153,1,548.98
28072,153,1,548.98
16109,157,1,548.98
23811,157,1,548.98
29298,158,1,548.98
19883,159,1,548.98
27894,164,1,548.98
22689,167,1,548.98
24127,167,1,548.98
27909,172,1,548.98
23444,176,1,548.98
23186,184,1,548.98
23386,189,1,548.98
23520,189,1,548.98
29099,190,1,548.98
23384,191,1,548.98
24052,198,1,548.98
27179,221,1,548.98
29097,223,1,548.98
23032,225,1,548.98
22490,232,1,548.98
23982,237,1,548.98
28353,246,1,548.98
27511,249,1,548.98
19714,260,1,548.98
22733,270,1,548.98
23183,270,1,548.98
22466,274,1,548.98
22250,277,1,548.98
28324,281,1,548.98
22189,284,1,548.98
22258,288,1,548.98
23165,291,1,548.98
22638,292,1,548.98
23144,299,1,548.98
26870,299,1,548.98
22153,307,1,548.98
23080,319,1,548.98
26372,322,1,548.98
26837,322,1,548.98
22139,323,1,548.98
22587,334,1,548.98
22880,338,1,548.98
22091,340,1,548.98
22874,344,1,548.98
22760,345,1,548.98
22048,356,1,548.98
21090,366,1,548.98
22885,366,1,548.98
25731,371,1,548.98
21903,379,1,548.98
21610,397,1,548.98
22334,401,1,548.98
22300,402,1,548.98
25675,409,1,548.98
21648,411,1,548.98
27953,412,1,548.98
22328,416,1,548.98
25626,417,1,548.98
21602,419,1,548.98
21013,428,1,548.98
21576,430,1,548.98
21487,439,1,548.98
21575,456,1,548.98
24338,98,1,553.97
25595,100,1,553.97
29343,102,1,553.97
24232,103,1,553.97
27986,112,1,553.97
25552,115,1,553.97
24221,116,1,553.97
23880,117,1,553.97
27987,117,1,553.97
24233,121,1,553.97
28069,124,1,553.97
20076,130,1,553.97
25459,134,1,553.97
27974,135,1,553.97
25460,136,1,553.97
27977,142,1,553.97
28399,153,1,553.97
29294,154,1,553.97
23210,160,1,553.97
23560,160,1,553.97
19206,173,1,553.97
23818,176,1,553.97
23340,181,1,553.97
23683,181,1,553.97
24046,188,1,553.97
29181,189,1,553.97
23403,191,1,553.97
23398,194,1,553.97
22645,197,1,553.97
23395,199,1,553.97
26978,200,1,553.97
24017,204,1,553.97
27706,204,1,553.97
18653,207,1,553.97
23174,209,1,553.97
23510,211,1,553.97
23372,212,1,553.97
27789,213,1,553.97
23392,214,1,553.97
23135,216,1,553.97
22593,217,1,553.97
23302,225,1,553.97
23047,232,1,553.97
22515,233,1,553.97
23917,235,1,553.97
27583,235,1,553.97
22999,242,1,553.97
23334,243,1,553.97
26892,250,1,553.97
23242,255,1,553.97
26962,255,1,553.97
22716,257,1,553.97
22623,276,1,553.97
26895,277,1,553.97
22292,278,1,553.97
22426,278,1,553.97
26869,278,1,553.97
17668,280,1,553.97
26886,283,1,553.97
26858,284,1,553.97
22440,286,1,553.97
22652,286,1,553.97
23177,293,1,553.97
26934,293,1,553.97
26944,293,1,553.97
16219,295,1,553.97
23139,298,1,553.97
26817,301,1,553.97
22443,302,1,553.97
22585,307,1,553.97
23111,307,1,553.97
26214,307,1,553.97
26830,307,1,553.97
22319,310,1,553.97
25750,310,1,553.97
22106,324,1,553.97
28314,324,1,553.97
22104,328,1,553.97
22136,329,1,553.97
22074,337,1,553.97
21665,344,1,553.97
27967,347,1,553.97
22878,356,1,553.97
22089,357,1,553.97
26210,363,1,553.97
21064,376,1,553.97
22478,377,1,553.97
16225,393,1,553.97
16226,393,1,553.97
16360,395,1,553.97
21756,395,1,553.97
27956,403,1,553.97
21649,406,1,553.97
21650,409,1,553.97
21033,413,1,553.97
22462,416,1,553.97
21609,420,1,553.97
22254,442,1,553.97
27949,451,1,553.97
20012,113,1,554.97
16137,142,1,554.97
19854,181,1,554.97
16093,184,1,554.97
23872,102,1,556.26
24326,104,1,556.26
23342,174,1,556.26
27598,211,1,556.26
22133,316,1,556.26
22875,352,1,556.26
16224,398,1,556.26
21619,407,1,556.26
21466,432,1,556.26
23377,161,1,556.93
23142,199,1,556.93
18648,226,1,556.93
28319,283,1,556.93
23166,286,1,556.93
28315,295,1,556.93
19659,288,1,557.26
27984,123,1,561.48
23508,131,1,561.48
24022,136,1,561.48
23848,150,1,561.48
23407,163,1,561.48
23341,174,1,561.48
23373,190,1,561.48
27802,195,1,561.48
27707,197,1,561.48
27890,200,1,561.48
23399,214,1,561.48
22603,216,1,561.48
18650,218,1,561.48
22892,218,1,561.48
23326,225,1,561.48
23041,232,1,561.48
23016,238,1,561.48
23318,240,1,561.48
22871,250,1,561.48
22471,251,1,561.48
26931,295,1,561.48
22293,298,1,561.48
22131,316,1,561.48
23039,319,1,561.48
23112,326,1,561.48
22306,330,1,561.48
28307,330,1,561.48
22506,340,1,561.48
21089,353,1,561.48
26222,366,1,561.48
25746,371,1,561.48
16222,410,1,561.48
22288,417,1,561.48
22289,418,1,561.48
21597,436,1,561.48
21438,445,1,561.48
21004,449,1,561.48
25641,456,1,561.48
22261,458,1,561.48
11498,81,16,561.53
23834,142,1,561.92
24716,183,1,561.92
24027,203,1,561.92
23358,227,1,561.92
23035,229,1,561.92
27582,235,1,561.92
22612,236,1,561.92
22897,327,1,561.92
28916,337,1,561.92
22045,352,1,561.92
16083,286,1,561.97
18990,411,1,561.97
24385,99,1,562.96
28511,100,1,562.96
23886,117,1,562.96
24029,120,1,562.96
25309,126,1,562.96
20091,130,1,562.96
23586,142,1,562.96
23726,157,1,562.96
24182,181,1,562.96
23159,188,1,562.96
27790,207,1,562.96
27585,229,1,562.96
23204,247,1,562.96
16220,250,1,562.96
22722,254,1,562.96
28352,266,1,562.96
23265,270,1,562.96
17123,288,1,562.96
17124,291,1,562.96
22628,300,1,562.96
22132,307,1,562.96
17118,312,1,562.96
22517,346,1,562.96
22879,351,1,562.96
22758,361,1,562.96
25761,363,1,562.96
22543,376,1,562.96
28115,387,1,562.96
21810,395,1,562.96
21024,407,1,562.96
16223,410,1,562.96
21470,437,1,562.96
22259,447,1,562.96
21440,457,1,562.96
24231,96,1,563.77
24032,99,1,563.77
28527,100,1,563.77
28284,102,1,563.77
27817,104,1,563.77
24234,110,1,563.77
28516,120,1,563.77
23844,127,1,563.77
27710,172,1,563.77
23816,181,1,563.77
24099,182,1,563.77
23370,183,1,563.77
26959,194,1,563.77
22654,196,1,563.77
29185,196,1,563.77
23162,199,1,563.77
23015,230,1,563.77
23017,230,1,563.77
23933,234,1,563.77
27513,269,1,563.77
23217,271,1,563.77
22458,283,1,563.77
23154,290,1,563.77
23143,292,1,563.77
22164,294,1,563.77
22116,307,1,563.77
22119,307,1,563.77
22099,322,1,563.77
23075,330,1,563.77
22078,337,1,563.77
22054,353,1,563.77
22092,353,1,563.77
22046,360,1,563.77
25647,372,1,563.77
22469,381,1,563.77
21062,383,1,563.77
21909,383,1,563.77
21646,406,1,563.77
22260,448,1,563.77
21600,455,1,563.77
16142,145,1,563.96
16102,192,1,563.96
16068,194,1,563.96
19162,335,1,563.96
27722,174,1,564.21
27597,184,1,564.21
19842,154,1,564.26
19721,259,1,564.26
29314,131,1,564.48
28424,138,1,564.48
23375,159,1,564.48
23813,166,1,564.48
23668,168,1,564.48
29291,183,1,564.48
23371,207,1,564.48
18656,208,1,564.48
23902,228,1,564.48
23021,229,1,564.48
22784,266,1,564.48
15762,279,1,564.48
22216,293,1,564.48
23038,322,1,564.48
28210,350,1,564.48
22481,395,1,564.48
21448,435,1,564.48
25611,446,1,564.48
19140,325,1,564.98
20015,106,1,564.99
16136,124,1,564.99
16129,139,1,564.99
16138,146,1,564.99
19843,177,1,564.99
19821,188,1,564.99
21848,289,1,564.99
19708,294,1,564.99
21822,308,1,564.99
15996,320,1,564.99
22633,327,1,564.99
15881,388,1,564.99
18958,450,1,565.21
28515,102,1,565.47
27863,103,1,565.47
28474,115,1,565.47
23587,124,1,565.47
23707,132,1,565.47
24010,133,1,565.47
27175,135,1,565.47
25455,138,1,565.47
25528,139,1,565.47
23585,148,1,565.47
22993,218,1,565.47
22601,221,1,565.47
22626,236,1,565.47
26955,242,1,565.47
26949,248,1,565.47
22655,258,1,565.47
17498,288,1,565.47
17671,291,1,565.47
23040,311,1,565.47
23127,324,1,565.47
21126,343,1,565.47
26211,355,1,565.47
28117,357,1,565.47
27965,387,1,565.47
25609,455,1,565.47
20033,112,1,567.27
16094,198,1,567.27
16080,204,1,567.27
18973,402,1,567.27
18962,421,1,567.27
28189,100,1,567.76
24325,113,1,567.76
28437,121,1,567.76
29346,122,1,567.76
25450,136,1,567.76
27634,136,1,567.76
28375,148,1,567.76
23568,157,1,567.76
23744,161,1,567.76
23462,164,1,567.76
23718,164,1,567.76
23781,167,1,567.76
23733,174,1,567.76
23454,178,1,567.76
23338,226,1,567.76
22782,252,1,567.76
23268,253,1,567.76
22719,256,1,567.76
22591,312,1,567.76
26824,316,1,567.76
25659,348,1,567.76
25760,362,1,567.76
25741,392,1,567.76
21603,421,1,567.76
29355,455,1,567.76
16228,110,1,569.97
16122,176,1,569.97
19691,303,1,569.97
24038,109,1,570.47
28153,148,1,570.47
23175,207,1,570.47
23296,221,1,570.47
22256,303,1,570.47
26219,318,1,570.47
22088,351,1,570.47
21915,385,1,570.47
28114,399,1,570.47
27132,219,1,571.72
22864,251,1,571.72
22272,283,1,571.72
22395,304,1,571.72
21940,375,1,571.72
25655,375,1,571.72
16229,114,1,572.26
16065,202,1,572.26
19735,261,1,572.26
23622,283,1,572.26
19690,300,1,572.26
23739,152,1,573.42
11530,91,16,573.8
21038,118,1,573.98
16019,233,1,573.98
22620,415,1,573.98
23899,155,1,574.46
29345,94,1,574.98
22016,96,1,574.98
25610,96,1,574.98
28525,98,1,574.98
24402,103,1,574.98
24328,104,1,574.98
29027,106,1,574.98
28693,107,1,574.98
20751,108,1,574.98
24334,109,1,574.98
28508,110,1,574.98
28119,111,1,574.98
28134,113,1,574.98
24057,114,1,574.98
28195,116,1,574.98
24330,117,1,574.98
24335,117,1,574.98
28438,117,1,574.98
24296,120,1,574.98
28133,121,1,574.98
23908,124,1,574.98
25451,125,1,574.98
28160,125,1,574.98
25303,131,1,574.98
23837,134,1,574.98
23708,138,1,574.98
25550,141,1,574.98
27762,145,1,574.98
23584,146,1,574.98
23507,151,1,574.98
19209,158,1,574.98
19803,158,1,574.98
22712,162,1,574.98
23319,170,1,574.98
23463,177,1,574.98
24698,178,1,574.98
27009,178,1,574.98
20069,181,1,574.98
23901,181,1,574.98
23222,183,1,574.98
22663,188,1,574.98
24033,189,1,574.98
22651,190,1,574.98
23187,194,1,574.98
27690,194,1,574.98
24018,199,1,574.98
27852,201,1,574.98
23136,206,1,574.98
27786,207,1,574.98
23170,209,1,574.98
24049,209,1,574.98
23161,212,1,574.98
27781,216,1,574.98
23905,223,1,574.98
27141,231,1,574.98
23339,234,1,574.98
29096,236,1,574.98
23269,247,1,574.98
22790,249,1,574.98
28351,255,1,574.98
19723,257,1,574.98
22789,257,1,574.98
26960,257,1,574.98
24565,258,1,574.98
22717,265,1,574.98
22694,267,1,574.98
22463,268,1,574.98
22674,272,1,574.98
23145,278,1,574.98
28318,278,1,574.98
22666,288,1,574.98
26932,289,1,574.98
26885,296,1,574.98
22650,297,1,574.98
22610,300,1,574.98
22291,304,1,574.98
28325,305,1,574.98
26356,312,1,574.98
22129,322,1,574.98
28312,322,1,574.98
21912,323,1,574.98
22130,326,1,574.98
22135,329,1,574.98
22525,346,1,574.98
22876,347,1,574.98
28209,348,1,574.98
22082,352,1,574.98
21791,367,1,574.98
16354,387,1,574.98
25728,388,1,574.98
22372,389,1,574.98
21942,392,1,574.98
22477,392,1,574.98
22346,395,1,574.98
22329,400,1,574.98
21608,402,1,574.98
22327,408,1,574.98
25615,408,1,574.98
27910,411,1,574.98
25612,417,1,574.98
22282,425,1,574.98
16015,434,1,574.98
22274,434,1,574.98
20977,437,1,574.98
22273,438,1,574.98
16218,443,1,574.98
15549,444,1,574.98
21465,445,1,574.98
22414,447,1,574.98
23883,97,1,575.71
24286,103,1,575.71
23509,150,1,575.71
27140,226,1,575.71
28517,93,1,578.46
27810,107,1,578.46
28503,110,1,578.46
17656,131,1,578.46
25504,141,1,578.46
24706,157,1,578.46
27907,158,1,578.46
28366,170,1,578.46
27856,186,1,578.46
23450,207,1,578.46
24025,214,1,578.46
22298,250,1,578.46
16873,251,1,578.46
27501,263,1,578.46
22887,338,1,578.46
22335,385,1,578.46
21048,407,1,578.46
21017,443,1,578.46
22432,450,1,578.46
20003,106,1,579.97
16135,147,1,579.97
16126,183,1,579.97
16069,200,1,579.97
19831,201,1,579.97
21855,224,1,579.97
19718,260,1,579.97
19542,294,1,579.97
19141,333,1,579.97
19127,348,1,579.97
19023,388,1,579.97
25583,108,1,583.97
25590,109,1,583.97
25601,120,1,583.97
28387,133,1,583.97
23854,141,1,583.97
23211,169,1,583.97
24214,173,1,583.97
24059,209,1,583.97
26992,251,1,583.97
22423,292,1,583.97
22590,322,1,583.97
25721,373,1,583.97
25642,400,1,583.97
21050,410,1,583.97
19161,334,1,584.9
18974,399,1,585.94
19722,244,1,586.46
16211,119,1,586.97
19992,129,1,586.97
24536,303,1,586.97
22665,319,1,586.97
24837,226,1,587.92
28118,99,1,588.96
25571,104,1,588.96
23878,114,1,588.96
24388,114,1,588.96
16125,118,1,588.96
24239,119,1,588.96
28530,122,1,588.96
23932,124,1,588.96
23589,133,1,588.96
23724,134,1,588.96
23853,134,1,588.96
23492,137,1,588.96
23852,138,1,588.96
27185,143,1,588.96
28425,150,1,588.96
24023,153,1,588.96
23778,159,1,588.96
29187,159,1,588.96
23721,165,1,588.96
20074,166,1,588.96
23479,168,1,588.96
23374,170,1,588.96
23478,175,1,588.96
23701,183,1,588.96
22649,192,1,588.96
22641,194,1,588.96
24077,200,1,588.96
26979,209,1,588.96
26929,217,1,588.96
23033,225,1,588.96
27171,232,1,588.96
23356,236,1,588.96
22487,242,1,588.96
23058,243,1,588.96
26966,247,1,588.96
23181,255,1,588.96
28715,256,1,588.96
22711,257,1,588.96
23226,259,1,588.96
26910,277,1,588.96
22627,279,1,588.96
26942,280,1,588.96
26890,281,1,588.96
26914,284,1,588.96
26876,292,1,588.96
18459,303,1,588.96
23173,303,1,588.96
22113,318,1,588.96
22093,319,1,588.96
22606,329,1,588.96
28308,332,1,588.96
22541,336,1,588.96
16500,345,1,588.96
22043,359,1,588.96
16504,360,1,588.96
19122,362,1,588.96
21653,367,1,588.96
22486,375,1,588.96
22745,387,1,588.96
15556,393,1,588.96
16221,409,1,588.96
22393,438,1,588.96
21469,445,1,588.96
18957,431,1,589.26
22021,107,2,589.44
20004,111,1,589.96
20002,112,1,589.96
19982,140,1,589.96
16141,152,1,589.96
19812,216,1,589.96
23042,231,1,589.96
19740,235,1,589.96
16022,237,1,589.96
22484,244,1,589.96
12763,301,1,589.96
22621,344,1,589.96
28215,361,1,589.96
21601,404,1,589.96
21041,420,1,589.96
19837,192,1,589.98
19808,224,1,589.98
19814,240,1,589.98
20891,302,1,589.98
18963,405,1,589.98
16061,231,1,592.27
19687,305,1,592.27
16020,329,1,595.96
19897,132,1,596.96
19991,136,1,596.96
24580,220,1,596.96
20045,362,1,596.96
19815,190,1,597.26
19696,302,1,597.26
15993,312,1,597.26
24028,98,1,597.95
24204,159,1,597.95
23231,173,1,597.95
23227,182,1,597.95
27891,199,1,597.95
26928,300,1,597.95
22598,309,1,597.95
21031,410,1,597.95
22441,432,1,597.95
27969,126,1,599.47
23836,131,1,599.47
27719,177,1,599.47
23516,186,1,599.47
23138,190,1,599.47
27584,222,1,599.47
23056,227,1,599.47
18647,268,1,599.47
22255,278,1,599.47
28321,278,1,599.47
23158,280,1,599.47
22886,349,1,599.47
22276,422,1,599.47
24324,101,1,600.46
24337,105,1,600.46
24323,116,1,600.46
23857,137,1,600.46
23849,142,1,600.46
27186,142,1,600.46
28386,148,1,600.46
23471,164,1,600.46
28367,172,1,600.46
23474,176,1,600.46
23704,181,1,600.46
23163,195,1,600.46
23383,207,1,600.46
23189,211,1,600.46
23382,214,1,600.46
23028,219,1,600.46
23960,228,1,600.46
23059,233,1,600.46
22718,246,1,600.46
22685,249,1,600.46
22749,263,1,600.46
22295,281,1,600.46
22297,288,1,600.46
22290,299,1,600.46
26359,315,1,600.46
22322,332,1,600.46
22899,335,1,600.46
22791,342,1,600.46
22768,346,1,600.46
22896,364,1,600.46
22374,369,1,600.46
22336,370,1,600.46
22479,374,1,600.46
21748,392,1,600.46
25701,413,1,600.46
22284,427,1,600.46
25605,442,1,600.46
23884,93,1,603.49
24254,95,1,603.49
24329,101,1,603.49
23882,110,1,603.49
28428,131,1,603.49
25548,139,1,603.49
27982,149,1,603.49
23856,150,1,603.49
27131,161,1,603.49
27885,184,1,603.49
24024,185,1,603.49
23146,189,1,603.49
24060,194,1,603.49
29186,195,1,603.49
23141,199,1,603.49
27599,201,1,603.49
27691,207,1,603.49
27692,211,1,603.49
23026,223,1,603.49
18649,224,1,603.49
23082,236,1,603.49
23355,236,1,603.49
23125,242,1,603.49
28534,257,1,603.49
23898,260,1,603.49
22225,277,1,603.49
22644,281,1,603.49
17676,303,1,603.49
28205,339,1,603.49
21769,393,1,603.49
29311,128,1,603.96
23835,145,1,603.96
22788,261,1,603.96
23266,261,1,603.96
21654,380,1,603.96
19841,192,1,604.46
16090,167,1,604.96
19838,209,1,604.96
19738,243,1,604.96
19110,394,1,604.96
19143,314,1,605.21
27818,94,1,607.96
23845,135,1,607.96
28372,155,1,607.96
23807,156,1,607.96
18917,192,1,607.96
24036,192,1,607.96
18904,195,1,607.96
23018,221,1,607.96
22997,225,1,607.96
27125,226,1,607.96
18651,232,1,607.96
22495,239,1,607.96
26956,269,1,607.96
26913,275,1,607.96
23151,285,1,607.96
26848,285,1,607.96
22992,321,1,607.96
16668,344,1,607.96
22044,354,1,607.96
22473,374,1,607.96
25703,398,1,607.96
21061,414,1,607.96
21014,439,1,607.96
22436,440,1,607.96
24238,102,1,608.96
21385,103,1,608.96
24400,106,1,608.96
24295,112,1,608.96
25449,153,1,608.96
19869,170,1,608.96
22673,198,1,608.96
23369,202,1,608.96
15995,229,1,608.96
23081,240,1,608.96
23287,242,1,608.96
23155,294,1,608.96
22270,297,1,608.96
22609,297,1,608.96
22231,305,1,608.96
16340,368,1,608.96
21651,386,1,608.96
21647,414,1,608.96
22330,427,1,608.96
24690,159,1,609.45
22607,291,1,609.45
25657,344,1,609.45
19111,359,1,609.95
11808,157,5,610.19
16066,200,1,611.94
20911,139,1,611.96
22679,212,1,611.96
24308,95,1,612.95
22271,285,1,612.95
29297,173,1,613.45
23391,191,1,613.45
23216,246,1,613.45
23019,320,1,613.45
21795,384,1,613.45
20910,187,1,613.95
16124,133,1,614.45
16216,116,1,614.47
16121,128,1,614.47
19780,215,1,614.96
19739,220,1,614.96
19144,314,1,614.96
19021,378,1,614.96
12032,404,1,614.96
20047,306,1,614.98
26866,281,1,615.46
22597,319,1,615.46
24356,99,1,615.47
27860,100,1,615.47
23742,175,1,615.47
24205,180,1,615.47
23393,207,1,615.47
22368,374,1,615.47
22275,416,1,615.47
22415,448,1,615.47
18475,270,1,616.91
18476,270,1,616.91
24333,119,1,616.95
23505,150,1,616.95
27008,197,1,616.95
22480,269,1,616.95
23156,278,1,616.95
22438,299,1,616.95
21059,420,1,616.95
28436,151,1,617.47
23213,160,1,617.47
27711,182,1,617.47
27137,227,1,617.47
23270,241,1,617.47
23238,266,1,617.47
22316,306,1,617.47
23066,332,1,617.47
28116,342,1,617.47
22072,365,1,617.47
21611,400,1,617.47
27745,449,1,617.47
16215,99,1,617.91
19706,278,1,617.95
16127,168,1,618.47
19412,316,1,618.47
16230,103,1,618.98
19995,130,1,618.98
19142,318,1,618.98
18960,424,1,618.98
26937,275,1,619.46
28212,346,1,619.46
22787,269,1,620.46
22680,133,1,620.95
19737,249,1,621.96
23855,131,1,624.46
23870,100,1,624.95
23036,227,1,624.95
17669,282,1,624.95
22224,294,1,624.95
17664,300,1,624.95
24311,106,1,624.97
29001,117,1,624.97
20749,122,1,624.97
23404,192,1,624.97
24850,205,1,624.97
26947,301,1,624.97
22115,328,1,624.97
21054,108,1,625.47
29041,96,1,628.45
23723,178,1,628.45
23873,114,1,628.97
24056,120,1,628.97
20078,130,1,628.97
25522,150,1,628.97
23214,163,1,628.97
23582,182,1,628.97
22675,197,1,628.97
27709,210,1,628.97
29098,241,1,628.97
21671,345,1,628.97
25757,359,1,628.97
27746,397,1,628.97
21021,419,1,628.97
29356,451,1,628.97
19824,205,1,629.45
21019,151,1,629.96
19164,318,1,629.96
16150,140,1,629.97
16123,146,1,629.97
23453,173,1,632.45
20077,150,1,633.45
16108,163,1,633.96
19165,306,1,633.96
11619,119,16,634.84
19013,371,1,636.45
28880,357,1,637.96
23821,134,1,638.95
28370,175,1,638.95
23185,188,1,638.95
23195,260,1,638.95
21673,337,1,638.95
25732,389,1,638.95
21488,443,1,638.95
16151,150,1,639.45
19730,265,1,639.45
19129,362,1,639.45
23233,95,1,639.95
19845,171,1,639.95
19128,352,1,642.91
22392,299,1,642.95
27744,434,1,643.95
16210,105,1,645.94
28313,315,1,647.94
23460,159,1,649.46
27892,180,1,649.46
22294,282,1,650.45
16110,158,1,650.47
11507,70,16,653.06
22678,258,1,653.97
11500,80,16,654.27
16139,142,1,654.95
24098,168,1,655.45
19121,362,1,656.94
18916,208,1,658.95
23841,129,1,659.44
19719,271,1,659.94
25525,126,1,663.44
23958,132,1,663.44
25726,391,1,663.44
19736,259,1,663.95
16067,211,1,664.89
19130,331,1,664.95
23871,111,1,673.97
23160,195,1,673.97
19689,289,1,680.94
19749,226,1,682.92
23169,190,1,685.47
23961,216,1,685.47
23832,149,1,687.76
20046,306,1,691.91
11253,118,16,696.61
27026,851,1,699.0982
26789,968,1,699.0982
26782,1004,1,699.0982
26643,1039,1,699.0982
26630,1075,1,699.0982
26629,1139,1,699.0982
26620,1159,1,699.0982
19024,371,1,699.97
15900,388,1,699.97
11631,96,16,707.5
20728,299,1,709.26
15913,369,1,712.27
23833,124,1,722.77
23847,149,1,722.77
23443,164,1,722.77
26938,298,1,722.77
22778,341,1,722.77
22780,344,1,722.77
23815,178,1,724.47
22753,245,1,724.47
22266,278,1,724.47
19698,286,1,726.27
29374,119,1,742.35
27768,165,1,742.35
29454,198,1,742.35
29453,209,1,742.35
29452,233,1,742.35
29081,250,1,742.35
24955,267,1,742.35
29084,273,1,742.35
29082,274,1,742.35
28488,287,1,742.35
29062,287,1,742.35
28383,296,1,742.35
28480,322,1,742.35
26225,394,1,742.35
25759,402,1,742.35
25749,424,1,742.35
27765,435,1,742.35
11506,68,16,748.6
25856,105,1,750.3
27854,119,1,750.3
28518,243,1,750.3
27006,271,1,750.3
28472,279,1,750.3
27897,310,1,750.3
27898,108,1,751.34
27784,131,1,751.34
25364,138,1,751.34
27776,138,1,751.34
27845,149,1,751.34
25362,162,1,751.34
29463,173,1,751.34
29455,185,1,751.34
28528,189,1,751.34
29460,206,1,751.34
28531,210,1,751.34
28548,211,1,751.34
28494,255,1,751.34
24956,267,1,751.34
28388,286,1,751.34
29054,288,1,751.34
26952,290,1,751.34
28434,291,1,751.34
26964,300,1,751.34
29068,301,1,751.34
28485,321,1,751.34
27792,386,1,751.34
28108,389,1,751.34
24447,391,1,751.34
27770,402,1,751.34
19657,282,1,756.26
29375,96,1,756.33
29464,167,1,756.33
27170,171,1,756.33
29457,200,1,756.33
29088,237,1,756.33
29091,239,1,756.33
29069,280,1,756.33
24752,313,1,756.33
27884,350,1,756.33
25752,420,1,756.33
11519,79,16,757.27
28698,176,1,765.32
29456,204,1,765.32
26975,267,1,765.32
29055,304,1,765.32
28483,313,1,765.32
12031,145,1,769.49
14416,315,1,769.49
27774,404,1,771.34
28706,165,1,773.63
28744,150,1,776.33
27769,159,1,776.33
27764,168,1,776.33
28497,267,1,776.33
26965,275,1,776.33
28421,292,1,776.33
28486,296,1,776.33
27767,458,1,776.33
27881,105,1,777.34
27899,112,1,777.34
27773,131,1,777.34
27780,137,1,777.34
29362,140,1,777.34
29363,147,1,777.34
29371,151,1,777.34
29461,163,1,777.34
27771,177,1,777.34
28691,179,1,777.34
28705,180,1,777.34
28699,182,1,777.34
27138,191,1,777.34
27133,197,1,777.34
28684,210,1,777.34
27134,212,1,777.34
27123,218,1,777.34
25081,223,1,777.34
28507,223,1,777.34
28509,229,1,777.34
29095,235,1,777.34
28502,243,1,777.34
27005,244,1,777.34
29080,249,1,777.34
29085,257,1,777.34
28500,261,1,777.34
24957,270,1,777.34
27118,271,1,777.34
26950,279,1,777.34
26941,285,1,777.34
29065,291,1,777.34
28400,296,1,777.34
26945,305,1,777.34
26939,309,1,777.34
